Tarih;Açýklama;Ýþlem Tutarý;Bakiye
28.10.2025;"Gönd: Milli Eðit.OD.HES20251028/151583109 S.GN.EMR Talimat No: 151583109;07-ALANYA;kýrtasiye malzemesi alýmý Muhasebe Bi";10989,00;541.748,96
28.10.2025;"Gönd: Milli Eðit.OD.HES20251028/151581652 S.GN.EMR Talimat No: 151581652;07-ALANYA;ÇIPLAKLI ÝLKOKULU KIRTASÝYE 17600 Muh";17600,00;530.759,96
27.10.2025;Gönd: HÜSEYÝN ÇÝNTAÞ HÜSEYÝN ÇÝNTAÞ CARÝ ÖDEME 0062-Türkiye Garanti Bankasý A.Þ. FAST iþlemi;6000,00;513.159,96
27.10.2025;"Gönd: Milli Eðit.OD.HES20251027/151509141 S.GN.EMR Talimat No: 151509141;07-ALANYA;Kýrtasiye Malzemesi Alýmý Muhasebe Bi";14850,00;507.159,96
24.10.2025;Gönd: KIRBIYIK ÝÇECEK DAÐIPAZ.T HAVALE 0064-T.ÝÞ BANKASI A.S.;17754,00;492.309,96
24.10.2025;Gönd: DEMÝREL OTELCÝLÝK TURÝZM ÝNÞAAT TARIM GIDA VE TÝCARET LÝMÝTED ÞÝRKETÝ Demirel Otelcilik Cari Hesaba Mahsuben 0064-;450,00;474.555,96
24.10.2025;Gönd: METAÞ GRUP YAPI ÜRÜNLERÝ ALÜMÝNY UM SANAYÝ TÝCARET ALANYA ÖZKAN KIRTASÝYE TÝC.LTD.ÞTÝ. OZE2025-2555 NL.FTR.BDL. 0;6840,00;474.105,96
22.10.2025;"Gönd: Milli Eðit.OD.HES20251022/151253761 S.GN.EMR Talimat No: 151253761;07-ALANYA;KIRTASÝYE MALZEMESÝ ALIMI Muhasebe Bi";14690,00;467.265,96
22.10.2025;"Gönd: Milli Eðit.OD.HES20251022/151258668 S.GN.EMR Talimat No: 151258668;07-ALANYA;Kýrtasiye Malzemesi Alýmý Muhasebe Bi";9900,00;452.575,96
21.10.2025;OZE20250002670 NOLU FATURA DEMÝRTAÞ ANAOKULU DEMÝRTAÞ ANAOKULU Operasyon Merkezi Havale;11600,00;442.675,96
21.10.2025;ÞÜKRÜ MÜLAZIMOÐLU ORTAOKULU-20.10.2025 ÞÜKRÜ MÜLAZIMOÐLU ORTAOKULU ÞÜKRÜ MÜLAZIMOÐLU ORTAOKULU Operasyon Merkezi Hava;35000,00;431.075,96
20.10.2025;Özkan Kýrtasiye ALMA MATER ÖZEL EÐÝTÝM HÝZMETL ALMA MATER ÖZEL EÐÝTÝM HÝZMETLERÝ TURÝZM ÝNÞAAT TAÞIMACILIK MATBAACILIK V;5284,00;396.075,96
17.10.2025;Gönd: KIRBIYIK ÝÇECEK DAÐIPAZ.T HAVALE 0064-T.ÝÞ BANKASI A.S.;15000,00;390.791,96
17.10.2025;ALANYA ÖZKAN KIRTASÝYE C/H ÖD. ARÝA RESORT OTELCÝLÝK TURÝZM S ARÝA RESORT OTELCÝLÝK TURÝZM SANAYÝ VE TÝCARET ANONÝM ÞÝRK;32000,00;375.791,96
15.10.2025;"Gönd: Milli Eðit.OD.HES20251015/150757945 S.GN.EMR Talimat No: 150757945;07-ALANYA;KIRTASÝYE MALZEMESÝ ALIMI Muhasebe Bi";12650,00;343.791,96
14.10.2025;Gönd: HAKAN ÜNLÜ Oðuzhan ünlü kreþ dünyam 5 yaþ 0015-Türkiye Vakýflar Bankasý T.A.O. FAST iþlemi;9954,00;331.141,96
14.10.2025;"Gönd: Milli Eðit.OD.HES20251014/150668975 S.GN.EMR Talimat No: 150668975;07-ALANYA;kýrtasiye malzeme alýmlarý (A4 80 GR)";14850,00;321.187,96
13.10.2025;Gönd: ÞEKER PORTAKALI EÐÝTÝM HÝZMETLERÝ TÝCARET LÝMÝTED ÞÝRKETÝ ÞEKER PORTAKALI EÐÝTÝM HÝZMETLERÝ TÝCARET LÝMÝTED ÞÝRKET;45000,00;306.337,96
10.10.2025;Gönd: BERA TURÝZM ÝNÞAAT SEYAHAT TÝCARET ANONÝM ÞÝRKETÝ cari hesap ödemesi 0134-DENÝZBANK A.Þ.;30191,40;261.337,96
09.10.2025;Gönd: SAKIZCIOÐLU TURÝZM OTELCÝLÝK ÝNÞ.VE TUÐRA OTEL ALANYA ÖZKAN KIRTASÝYE CARÝ HESABA MAHSUBEN ÖDENEN 0062-Türkiye Gar;12032,76;231.146,56
07.10.2025;"Gönd: Milli Eðit.OD.HES20251007/150182370 S.GN.EMR Talimat No: 150182370;07-ALANYA;KIRTASÝYE MALZEMELERÝ ALIMI Muhasebe";11550,00;219.113,8
06.10.2025;"Gönd: Milli Eðit.OD.HES20251006/150083215 S.GN.EMR Talimat No: 150083215;07-ALANYA;KIRTASÝYE MALZEMELERÝ ALIMI Muhasebe";13750,00;207.563,8
06.10.2025;"Gönd: Milli Eðit.OD.HES20251006/150083045 S.GN.EMR Talimat No: 150083045;07-ALANYA;KIRTASÝYE ÜRÜN ALIMI EYLÜL 2025 Muhas";9900,00;193.813,8
04.10.2025;Gönd: ASSA ALANYA ÝNÞAAT TÝCARET LÝMÝTED ÞÝRKETÝ kýrtasiye ödemesi 0209-Ziraat Katýlým Bankasý A.Þ. FAST iþlemi;1943,00;183.913,8
04.10.2025;CARÝ HESABA MAHSUBEN SELECT APART OTEL KARACA OTELCÝLÝK TURÝZM ÝNÞAAT TÝCARET LÝMÝTED ÞÝRKETÝ Ýnternet Havale;1697,00;181.970,8
03.10.2025;REGÝOCOM 30/09/2025 OZE2025000002575 NL FT REGÝOCOM ÝLETÝÞÝM MERKEZÝ ANON REGÝOCOM ÝLETÝÞÝM MERKEZÝ ANONÝM ÞÝRKETÝ Ope;7659,40;180.273,8
03.10.2025;Gönd: GÜR GRUP ÝNÞAAT SANAYÝ VE TÝCA VNO:480525636 ALANYA ÖZKAN KIRTASÝYE MA 0134-DENÝZBANK A.Þ.;2581,26;172.614,4
03.10.2025;EFT MESAJ ÜCRETÝ TUTARI;-15,75;170.033,14
03.10.2025;EFT BSMV TUTARI;-6,87;170.048,89
03.10.2025;EFT KOMÝSYON TUTARI;-137,35;170.055,76
03.10.2025;HALK BANKASI//TR130001200957100010260200--ALANYA ÖZKAN KIRTASÝYE MAT.YAY.ÝNÞ.TÝC.LTD.ÞTÝ/Ziraat Mobil EFT ZÝRAAT HESABIN;-600000,00;170.193,11
03.10.2025;HESAP ARASI TRANSFER 55976192 - 5007 Nolu Hesaptan, Ziraat Mobil Virman;600000,00;770.193,11
03.10.2025;Gönd: KIRBIYIK ÝÇECEK DAÐIPAZ.T HAVALE 0064-T.ÝÞ BANKASI A.S.;83178,00;170.193,11
03.10.2025;Gönd: YBO ÖZEL EÐÝTÝM HÝZMETLERÝ SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ C/H ÖDEME 0015-Türkiye Vakýflar Bankasý T.A.O. FAST i;30120,93;87.015,11
03.10.2025;"Gönd: Milli Eðit.OD.HES20251003/150023490 S.GN.EMR Talimat No: 150023490;07-ALANYA;kýrtasiye A4 kaðýt alýmý Muhasebe Bir";9900,00;56.894,18
03.10.2025;"Gönd: Milli Eðit.OD.HES20251003/150011195 S.GN.EMR Talimat No: 150011195;07-ALANYA;Kýrtasiye Malzemesi Alýmý Muhasebe Bi";9900,00;46.994,18
01.10.2025;Gönd: AKÇELÝK TURÝZM OTELCÝLÝK A.Þ. CLUB NENA CARÝ ÖDEME 0012-HALK BANKASI;955,20;37.094,18
01.10.2025;"Gönd: Milli Eðit.OD.HES20251001/149904523 S.GN.EMR Talimat No: 149904523;07-ALANYA;Okulumuzun kýrtasiye malzemesi ihtiya";24750,00;36.138,98
