Tarih;Açýklama;Ýþlem Tutarý;Bakiye
18.06.2025;Ýþyeri no:000000000771359,Tutar : 1835,8 Komisyon : 0,Bloke No : 1414315984, BT: 25/05/2025, ÇT:17/06/2025;1835,80;64.951,02
18.06.2025;Ýþyeri no:000000000771359,Tutar : 1638 Komisyon : 0,Bloke No : 1414315983, BT: 25/05/2025, ÇT:17/06/2025;1638,00;63.115,22
18.06.2025;Ýþyeri no:000000000771359,Tutar : 435 Komisyon : 0,Bloke No : 1414315981, BT: 25/05/2025, ÇT:17/06/2025;435,00;61.477,22
18.06.2025;Ýþyeri no:000000000771359,Tutar : 2155 Komisyon : 0,Bloke No : 1414315979, BT: 25/05/2025, ÇT:17/06/2025;2155,00;61.042,22
18.06.2025;Ýþyeri no:000000000771359,Tutar : 204 Komisyon : 0,Bloke No : 1414315978, BT: 25/05/2025, ÇT:17/06/2025;204,00;58.887,22
18.06.2025;Ýþyeri no:000000000771359,Tutar : 5186,4 Komisyon : 0,Bloke No : 1414315977, BT: 25/05/2025, ÇT:17/06/2025;5186,40;58.683,22
18.06.2025;Ýþyeri no:000000000771359,Tutar : 638,4 Komisyon : 0,Bloke No : 1414315975, BT: 25/05/2025, ÇT:17/06/2025;638,40;53.496,82
17.06.2025;5472 **** **** 3403 KK OTOMATÝK ÖDEME;-776582,89;52.858,42
17.06.2025;Ýþyeri no:000000000771359,Tutar : 277 Komisyon : 0,Bloke No : 1412407704, BT: 24/05/2025, ÇT:16/06/2025;277,00;829.441,31
17.06.2025;Ýþyeri no:000000000771359,Tutar : 396 Komisyon : 0,Bloke No : 1412407702, BT: 24/05/2025, ÇT:16/06/2025;396,00;829.164,31
17.06.2025;Ýþyeri no:000000000771359,Tutar : 601,6 Komisyon : 0,Bloke No : 1412407701, BT: 24/05/2025, ÇT:16/06/2025;601,60;828.768,31
17.06.2025;Ýþyeri no:000000000771359,Tutar : 663 Komisyon : 0,Bloke No : 1412407695, BT: 24/05/2025, ÇT:16/06/2025;663,00;828.166,71
17.06.2025;Ýþyeri no:000000000771359,Tutar : 3263,66 Komisyon : 0,Bloke No : 1412407700, BT: 24/05/2025, ÇT:16/06/2025;3263,66;827.503,71
17.06.2025;Ýþyeri no:000000000771359,Tutar : 5173,4 Komisyon : 0,Bloke No : 1412407699, BT: 24/05/2025, ÇT:16/06/2025;5173,40;824.240,05
17.06.2025;Ýþyeri no:000000000771359,Tutar : 1302,64 Komisyon : 0,Bloke No : 1412407698, BT: 24/05/2025, ÇT:16/06/2025;1302,64;819.066,65
17.06.2025;Ýþyeri no:000000000771359,Tutar : 764 Komisyon : 0,Bloke No : 1412407697, BT: 24/05/2025, ÇT:16/06/2025;764,00;817.764,01
17.06.2025;Ýþyeri no:000000000771359,Tutar : 9177,62 Komisyon : 0,Bloke No : 1412407694, BT: 24/05/2025, ÇT:16/06/2025;9177,62;817.000,01
17.06.2025;Ýþyeri no:000000000771359,Tutar : 729,8 Komisyon : 0,Bloke No : 1412407693, BT: 24/05/2025, ÇT:16/06/2025;729,80;807.822,39
17.06.2025;Ýþyeri no:000000000771359,Tutar : 9390,86 Komisyon : 0,Bloke No : 1412407692, BT: 24/05/2025, ÇT:16/06/2025;9390,86;807.092,59
17.06.2025;Ýþyeri no:000000000771359,Tutar : 2291,5 Komisyon : 0,Bloke No : 1412407690, BT: 24/05/2025, ÇT:16/06/2025;2291,50;797.701,73
16.06.2025;VÝRMAN 55976192 - 5004 Nolu Hesaptan, Ziraat Mobil Virman;145000,00;795.410,23
16.06.2025;Ýþyeri no:000000000771359,Tutar : 405 Komisyon : 0,Bloke No : 1410433183, BT: 23/05/2025, ÇT:15/06/2025;405,00;650.410,23
16.06.2025;Ýþyeri no:000000000771359,Tutar : 240 Komisyon : 0,Bloke No : 1410433182, BT: 23/05/2025, ÇT:15/06/2025;240,00;650.005,23
16.06.2025;Ýþyeri no:000000000771359,Tutar : 1296,4 Komisyon : 0,Bloke No : 1410433181, BT: 23/05/2025, ÇT:15/06/2025;1296,40;649.765,23
16.06.2025;Ýþyeri no:000000000771359,Tutar : 518 Komisyon : 0,Bloke No : 1410433175, BT: 23/05/2025, ÇT:15/06/2025;518,00;648.468,83
16.06.2025;Ýþyeri no:000000000771359,Tutar : 1781,6 Komisyon : 0,Bloke No : 1410433174, BT: 23/05/2025, ÇT:15/06/2025;1781,60;647.950,83
16.06.2025;Ýþyeri no:000000000771359,Tutar : 127 Komisyon : 0,Bloke No : 1410433180, BT: 23/05/2025, ÇT:15/06/2025;127,00;646.169,23
16.06.2025;Ýþyeri no:000000000771359,Tutar : 1062,4 Komisyon : 0,Bloke No : 1410433179, BT: 23/05/2025, ÇT:15/06/2025;1062,40;646.042,23
16.06.2025;Ýþyeri no:000000000771359,Tutar : 5259,55 Komisyon : 0,Bloke No : 1410433178, BT: 23/05/2025, ÇT:15/06/2025;5259,55;644.979,83
16.06.2025;Ýþyeri no:000000000771359,Tutar : 1086,1 Komisyon : 0,Bloke No : 1410433177, BT: 23/05/2025, ÇT:15/06/2025;1086,10;639.720,28
16.06.2025;Ýþyeri no:000000000771359,Tutar : 3859,6 Komisyon : 0,Bloke No : 1410433173, BT: 23/05/2025, ÇT:15/06/2025;3859,60;638.634,18
16.06.2025;Ýþyeri no:000000000771359,Tutar : 267 Komisyon : 0,Bloke No : 1410433172, BT: 23/05/2025, ÇT:15/06/2025;267,00;634.774,58
16.06.2025;Ýþyeri no:000000000771359,Tutar : 3360,6 Komisyon : 0,Bloke No : 1410433171, BT: 23/05/2025, ÇT:15/06/2025;3360,60;634.507,58
16.06.2025;Ýþyeri no:000000000771359,Tutar : 1986,25 Komisyon : 0,Bloke No : 1410433170, BT: 23/05/2025, ÇT:15/06/2025;1986,25;631.146,98
15.06.2025;Ýþyeri no:000000000771359,Tutar : 48 Komisyon : 0,Bloke No : 1408180846, BT: 22/05/2025, ÇT:14/06/2025;48,00;629.160,73
15.06.2025;Ýþyeri no:000000000771359,Tutar : 1059,88 Komisyon : 0,Bloke No : 1408180844, BT: 22/05/2025, ÇT:14/06/2025;1059,88;629.112,73
15.06.2025;Ýþyeri no:000000000771359,Tutar : 1602,6 Komisyon : 0,Bloke No : 1408180842, BT: 22/05/2025, ÇT:14/06/2025;1602,60;628.052,85
15.06.2025;Ýþyeri no:000000000771359,Tutar : 2700 Komisyon : 0,Bloke No : 1408180839, BT: 22/05/2025, ÇT:14/06/2025;2700,00;626.450,25
15.06.2025;Ýþyeri no:000000000771359,Tutar : 136 Komisyon : 0,Bloke No : 1408180832, BT: 22/05/2025, ÇT:14/06/2025;136,00;623.750,25
15.06.2025;Ýþyeri no:000000000771359,Tutar : 246,8 Komisyon : 0,Bloke No : 1408180829, BT: 22/05/2025, ÇT:14/06/2025;246,80;623.614,25
15.06.2025;Ýþyeri no:000000000771359,Tutar : 687,2 Komisyon : 0,Bloke No : 1408180838, BT: 22/05/2025, ÇT:14/06/2025;687,20;623.367,45
15.06.2025;Ýþyeri no:000000000771359,Tutar : 8620,73 Komisyon : 0,Bloke No : 1408180835, BT: 22/05/2025, ÇT:14/06/2025;8620,73;622.680,25
15.06.2025;Ýþyeri no:000000000771359,Tutar : 1888 Komisyon : 0,Bloke No : 1408180834, BT: 22/05/2025, ÇT:14/06/2025;1888,00;614.059,52
15.06.2025;Ýþyeri no:000000000771359,Tutar : 50 Komisyon : 0,Bloke No : 1408180827, BT: 22/05/2025, ÇT:14/06/2025;50,00;612.171,52
15.06.2025;Ýþyeri no:000000000771359,Tutar : 4336,5 Komisyon : 0,Bloke No : 1408180825, BT: 22/05/2025, ÇT:14/06/2025;4336,50;612.121,52
15.06.2025;Ýþyeri no:000000000771359,Tutar : 3122,5 Komisyon : 0,Bloke No : 1408180823, BT: 22/05/2025, ÇT:14/06/2025;3122,50;607.785,02
15.06.2025;Ýþyeri no:000000000771359,Tutar : 48 Komisyon : 0,Bloke No : 1408180821, BT: 22/05/2025, ÇT:14/06/2025;48,00;604.662,52
15.06.2025;Ýþyeri no:000000000771359,Tutar : 7358,15 Komisyon : 0,Bloke No : 1408180820, BT: 22/05/2025, ÇT:14/06/2025;7358,15;604.614,52
15.06.2025;Ýþyeri no:000000000771359,Tutar : 11 Komisyon : 0,Bloke No : 1408180817, BT: 22/05/2025, ÇT:14/06/2025;11,00;597.256,37
14.06.2025;Ýþyeri no:000000000771359,Tutar : 2549,3 Komisyon : 0,Bloke No : 1406034745, BT: 21/05/2025, ÇT:13/06/2025;2549,30;597.245,37
14.06.2025;Ýþyeri no:000000000771359,Tutar : 1414 Komisyon : 0,Bloke No : 1406034744, BT: 21/05/2025, ÇT:13/06/2025;1414,00;594.696,07
14.06.2025;Ýþyeri no:000000000771359,Tutar : 343,2 Komisyon : 0,Bloke No : 1406034742, BT: 21/05/2025, ÇT:13/06/2025;343,20;593.282,07
14.06.2025;Ýþyeri no:000000000771359,Tutar : 388,72 Komisyon : 0,Bloke No : 1406034737, BT: 21/05/2025, ÇT:13/06/2025;388,72;592.938,87
14.06.2025;Ýþyeri no:000000000771359,Tutar : 144 Komisyon : 0,Bloke No : 1406034736, BT: 21/05/2025, ÇT:13/06/2025;144,00;592.550,15
14.06.2025;Ýþyeri no:000000000771359,Tutar : 2303,04 Komisyon : 0,Bloke No : 1406034735, BT: 21/05/2025, ÇT:13/06/2025;2303,04;592.406,15
14.06.2025;Ýþyeri no:000000000771359,Tutar : 200 Komisyon : 0,Bloke No : 1406034733, BT: 21/05/2025, ÇT:13/06/2025;200,00;590.103,11
14.06.2025;Ýþyeri no:000000000771359,Tutar : 958,5 Komisyon : 0,Bloke No : 1406034741, BT: 21/05/2025, ÇT:13/06/2025;958,50;589.903,11
14.06.2025;Ýþyeri no:000000000771359,Tutar : 3751,4 Komisyon : 0,Bloke No : 1406034740, BT: 21/05/2025, ÇT:13/06/2025;3751,40;588.944,61
14.06.2025;Ýþyeri no:000000000771359,Tutar : 1232,35 Komisyon : 0,Bloke No : 1406034739, BT: 21/05/2025, ÇT:13/06/2025;1232,35;585.193,21
14.06.2025;Ýþyeri no:000000000771359,Tutar : 2100 Komisyon : 0,Bloke No : 1406034738, BT: 21/05/2025, ÇT:13/06/2025;2100,00;583.960,86
14.06.2025;Ýþyeri no:000000000771359,Tutar : 411,4 Komisyon : 0,Bloke No : 1406034732, BT: 21/05/2025, ÇT:13/06/2025;411,40;581.860,86
14.06.2025;Ýþyeri no:000000000771359,Tutar : 4096,6 Komisyon : 0,Bloke No : 1406034731, BT: 21/05/2025, ÇT:13/06/2025;4096,60;581.449,46
14.06.2025;Ýþyeri no:000000000771359,Tutar : 2227,5 Komisyon : 0,Bloke No : 1406034730, BT: 21/05/2025, ÇT:13/06/2025;2227,50;577.352,86
14.06.2025;Ýþyeri no:000000000771359,Tutar : 40,8 Komisyon : 0,Bloke No : 1406034729, BT: 21/05/2025, ÇT:13/06/2025;40,80;575.125,36
14.06.2025;Ýþyeri no:000000000771359,Tutar : 6074,38 Komisyon : 0,Bloke No : 1406034728, BT: 21/05/2025, ÇT:13/06/2025;6074,38;575.084,56
14.06.2025;Ýþyeri no:000000000771359,Tutar : 1103,36 Komisyon : 0,Bloke No : 1406034727, BT: 21/05/2025, ÇT:13/06/2025;1103,36;569.010,18
14.06.2025;Ýþyeri no:000000000771359,Tutar : 2700 Komisyon : 0,Bloke No : 1406034725, BT: 21/05/2025, ÇT:13/06/2025;2700,00;567.906,82
13.06.2025;Ýþyeri no:000000000771359,Tutar : 495 Komisyon : 0,Bloke No : 1403934159, BT: 20/05/2025, ÇT:12/06/2025;495,00;565.206,82
13.06.2025;Ýþyeri no:000000000771359,Tutar : 3052,1 Komisyon : 0,Bloke No : 1403934158, BT: 20/05/2025, ÇT:12/06/2025;3052,10;564.711,82
13.06.2025;Ýþyeri no:000000000771359,Tutar : 358 Komisyon : 0,Bloke No : 1403934157, BT: 20/05/2025, ÇT:12/06/2025;358,00;561.659,72
13.06.2025;Ýþyeri no:000000000771359,Tutar : 312,4 Komisyon : 0,Bloke No : 1403934152, BT: 20/05/2025, ÇT:12/06/2025;312,40;561.301,72
13.06.2025;Ýþyeri no:000000000771359,Tutar : 702 Komisyon : 0,Bloke No : 1403934151, BT: 20/05/2025, ÇT:12/06/2025;702,00;560.989,32
13.06.2025;Ýþyeri no:000000000771359,Tutar : 202 Komisyon : 0,Bloke No : 1403934150, BT: 20/05/2025, ÇT:12/06/2025;202,00;560.287,32
13.06.2025;Ýþyeri no:000000000771359,Tutar : 1763,84 Komisyon : 0,Bloke No : 1403934156, BT: 20/05/2025, ÇT:12/06/2025;1763,84;560.085,32
13.06.2025;Ýþyeri no:000000000771359,Tutar : 6289,7 Komisyon : 0,Bloke No : 1403934154, BT: 20/05/2025, ÇT:12/06/2025;6289,70;558.321,48
13.06.2025;Ýþyeri no:000000000771359,Tutar : 1663,2 Komisyon : 0,Bloke No : 1403934153, BT: 20/05/2025, ÇT:12/06/2025;1663,20;552.031,78
13.06.2025;Ýþyeri no:000000000771359,Tutar : 6877,04 Komisyon : 0,Bloke No : 1403934149, BT: 20/05/2025, ÇT:12/06/2025;6877,04;550.368,58
13.06.2025;Ýþyeri no:000000000771359,Tutar : 57,6 Komisyon : 0,Bloke No : 1403934148, BT: 20/05/2025, ÇT:12/06/2025;57,60;543.491,54
13.06.2025;Ýþyeri no:000000000771359,Tutar : 6799,3 Komisyon : 0,Bloke No : 1403934146, BT: 20/05/2025, ÇT:12/06/2025;6799,30;543.433,94
13.06.2025;Ýþyeri no:000000000771359,Tutar : 1838,5 Komisyon : 0,Bloke No : 1403934145, BT: 20/05/2025, ÇT:12/06/2025;1838,50;536.634,64
12.06.2025;Ýþyeri no:000000000771359,Tutar : 460,6 Komisyon : 0,Bloke No : 1401914141, BT: 19/05/2025, ÇT:11/06/2025;460,60;534.796,14
12.06.2025;Ýþyeri no:000000000771359,Tutar : 867,2 Komisyon : 0,Bloke No : 1401914139, BT: 19/05/2025, ÇT:11/06/2025;867,20;534.335,54
12.06.2025;Ýþyeri no:000000000771359,Tutar : 320 Komisyon : 0,Bloke No : 1401914137, BT: 19/05/2025, ÇT:11/06/2025;320,00;533.468,34
12.06.2025;Ýþyeri no:000000000771359,Tutar : 1718,2 Komisyon : 0,Bloke No : 1401914128, BT: 19/05/2025, ÇT:11/06/2025;1718,20;533.148,34
12.06.2025;Ýþyeri no:000000000771359,Tutar : 596 Komisyon : 0,Bloke No : 1401914126, BT: 19/05/2025, ÇT:11/06/2025;596,00;531.430,14
12.06.2025;Ýþyeri no:000000000771359,Tutar : 403 Komisyon : 0,Bloke No : 1401914125, BT: 19/05/2025, ÇT:11/06/2025;403,00;530.834,14
12.06.2025;Ýþyeri no:000000000771359,Tutar : 333,6 Komisyon : 0,Bloke No : 1401914136, BT: 19/05/2025, ÇT:11/06/2025;333,60;530.431,14
12.06.2025;Ýþyeri no:000000000771359,Tutar : 1140,64 Komisyon : 0,Bloke No : 1401914134, BT: 19/05/2025, ÇT:11/06/2025;1140,64;530.097,54
12.06.2025;Ýþyeri no:000000000771359,Tutar : 5307,2 Komisyon : 0,Bloke No : 1401914132, BT: 19/05/2025, ÇT:11/06/2025;5307,20;528.956,90
12.06.2025;Ýþyeri no:000000000771359,Tutar : 200 Komisyon : 0,Bloke No : 1401914130, BT: 19/05/2025, ÇT:11/06/2025;200,00;523.649,70
12.06.2025;Ýþyeri no:000000000771359,Tutar : 868,5 Komisyon : 0,Bloke No : 1401914129, BT: 19/05/2025, ÇT:11/06/2025;868,50;523.449,70
12.06.2025;Ýþyeri no:000000000771359,Tutar : 6825,4 Komisyon : 0,Bloke No : 1401914124, BT: 19/05/2025, ÇT:11/06/2025;6825,40;522.581,20
12.06.2025;Ýþyeri no:000000000771359,Tutar : 6830 Komisyon : 0,Bloke No : 1401914122, BT: 19/05/2025, ÇT:11/06/2025;6830,00;515.755,80
12.06.2025;Ýþyeri no:000000000771359,Tutar : 10800,1 Komisyon : 0,Bloke No : 1401914120, BT: 19/05/2025, ÇT:11/06/2025;10800,10;508.925,80
12.06.2025;Ýþyeri no:000000000771359,Tutar : 5527,47 Komisyon : 0,Bloke No : 1401914118, BT: 19/05/2025, ÇT:11/06/2025;5527,47;498.125,70
12.06.2025;Ýþyeri no:000000000771359,Tutar : 4337,92 Komisyon : 0,Bloke No : 1401914115, BT: 19/05/2025, ÇT:11/06/2025;4337,92;492.598,23
11.06.2025;VERGI-0015 KDV GERÇEK VD:007201-ÝÇ:0098719-THN:2025052801Mkx0000117-VN:0480525636 ALANYA ÖZKAN KIRTASÝ YE MATBAACILIK Y;-453,02;488.260,31
11.06.2025;Ýþyeri no:000000000771359,Tutar : 652,4 Komisyon : 0,Bloke No : 1400105452, BT: 18/05/2025, ÇT:10/06/2025;652,40;488.713,33
11.06.2025;Ýþyeri no:000000000771359,Tutar : 1606 Komisyon : 0,Bloke No : 1400105451, BT: 18/05/2025, ÇT:10/06/2025;1606,00;488.060,93
11.06.2025;Ýþyeri no:000000000771359,Tutar : 455,48 Komisyon : 0,Bloke No : 1400105449, BT: 18/05/2025, ÇT:10/06/2025;455,48;486.454,93
11.06.2025;Ýþyeri no:000000000771359,Tutar : 70,4 Komisyon : 0,Bloke No : 1400105440, BT: 18/05/2025, ÇT:10/06/2025;70,40;485.999,45
11.06.2025;Ýþyeri no:000000000771359,Tutar : 175 Komisyon : 0,Bloke No : 1400105439, BT: 18/05/2025, ÇT:10/06/2025;175,00;485.929,05
11.06.2025;Ýþyeri no:000000000771359,Tutar : 16 Komisyon : 0,Bloke No : 1400105447, BT: 18/05/2025, ÇT:10/06/2025;16,00;485.754,05
11.06.2025;Ýþyeri no:000000000771359,Tutar : 1395,9 Komisyon : 0,Bloke No : 1400105446, BT: 18/05/2025, ÇT:10/06/2025;1395,90;485.738,05
11.06.2025;Ýþyeri no:000000000771359,Tutar : 1980 Komisyon : 0,Bloke No : 1400105444, BT: 18/05/2025, ÇT:10/06/2025;1980,00;484.342,15
11.06.2025;Ýþyeri no:000000000771359,Tutar : 1796,3 Komisyon : 0,Bloke No : 1400105442, BT: 18/05/2025, ÇT:10/06/2025;1796,30;482.362,15
11.06.2025;Ýþyeri no:000000000771359,Tutar : 6845,64 Komisyon : 0,Bloke No : 1400105437, BT: 18/05/2025, ÇT:10/06/2025;6845,64;480.565,85
11.06.2025;Ýþyeri no:000000000771359,Tutar : 6796,9 Komisyon : 0,Bloke No : 1400105435, BT: 18/05/2025, ÇT:10/06/2025;6796,90;473.720,21
11.06.2025;Ýþyeri no:000000000771359,Tutar : 1090,5 Komisyon : 0,Bloke No : 1400105432, BT: 18/05/2025, ÇT:10/06/2025;1090,50;466.923,31
10.06.2025;Ýþyeri no:000000000771359,Tutar : 494 Komisyon : 0,Bloke No : 1398220359, BT: 17/05/2025, ÇT:09/06/2025;494,00;465.832,81
10.06.2025;Ýþyeri no:000000000771359,Tutar : 1111,6 Komisyon : 0,Bloke No : 1398220358, BT: 17/05/2025, ÇT:09/06/2025;1111,60;465.338,81
10.06.2025;Ýþyeri no:000000000771359,Tutar : 390 Komisyon : 0,Bloke No : 1398220349, BT: 17/05/2025, ÇT:09/06/2025;390,00;464.227,21
10.06.2025;Ýþyeri no:000000000771359,Tutar : 569 Komisyon : 0,Bloke No : 1398220348, BT: 17/05/2025, ÇT:09/06/2025;569,00;463.837,21
10.06.2025;Ýþyeri no:000000000771359,Tutar : 280,64 Komisyon : 0,Bloke No : 1398220346, BT: 17/05/2025, ÇT:09/06/2025;280,64;463.268,21
10.06.2025;Ýþyeri no:000000000771359,Tutar : 2440,6 Komisyon : 0,Bloke No : 1398220344, BT: 17/05/2025, ÇT:09/06/2025;2440,60;462.987,57
10.06.2025;Ýþyeri no:000000000771359,Tutar : 144 Komisyon : 0,Bloke No : 1398220356, BT: 17/05/2025, ÇT:09/06/2025;144,00;460.546,97
10.06.2025;Ýþyeri no:000000000771359,Tutar : 4001,1 Komisyon : 0,Bloke No : 1398220354, BT: 17/05/2025, ÇT:09/06/2025;4001,10;460.402,97
10.06.2025;Ýþyeri no:000000000771359,Tutar : 7179,88 Komisyon : 0,Bloke No : 1398220353, BT: 17/05/2025, ÇT:09/06/2025;7179,88;456.401,87
10.06.2025;Ýþyeri no:000000000771359,Tutar : 2009,4 Komisyon : 0,Bloke No : 1398220351, BT: 17/05/2025, ÇT:09/06/2025;2009,40;449.221,99
10.06.2025;Ýþyeri no:000000000771359,Tutar : 170 Komisyon : 0,Bloke No : 1398220343, BT: 17/05/2025, ÇT:09/06/2025;170,00;447.212,59
10.06.2025;Ýþyeri no:000000000771359,Tutar : 3939,8 Komisyon : 0,Bloke No : 1398220341, BT: 17/05/2025, ÇT:09/06/2025;3939,80;447.042,59
10.06.2025;Ýþyeri no:000000000771359,Tutar : 5484,6 Komisyon : 0,Bloke No : 1398220339, BT: 17/05/2025, ÇT:09/06/2025;5484,60;443.102,79
10.06.2025;Ýþyeri no:000000000771359,Tutar : 5802,7 Komisyon : 0,Bloke No : 1398220338, BT: 17/05/2025, ÇT:09/06/2025;5802,70;437.618,19
10.06.2025;Ýþyeri no:000000000771359,Tutar : 65 Komisyon : 0,Bloke No : 1398220336, BT: 17/05/2025, ÇT:09/06/2025;65,00;431.815,49
10.06.2025;Ýþyeri no:000000000771359,Tutar : 655,2 Komisyon : 0,Bloke No : 1398220332, BT: 17/05/2025, ÇT:09/06/2025;655,20;431.750,49
09.06.2025;Ýþyeri no:000000000771359,Tutar : 2168 Komisyon : 0,Bloke No : 1396111558, BT: 16/05/2025, ÇT:08/06/2025;2168,00;431.095,29
09.06.2025;Ýþyeri no:000000000771359,Tutar : 310 Komisyon : 0,Bloke No : 1396111556, BT: 16/05/2025, ÇT:08/06/2025;310,00;428.927,29
09.06.2025;Ýþyeri no:000000000771359,Tutar : 548 Komisyon : 0,Bloke No : 1396111555, BT: 16/05/2025, ÇT:08/06/2025;548,00;428.617,29
09.06.2025;Ýþyeri no:000000000771359,Tutar : 639,4 Komisyon : 0,Bloke No : 1396111549, BT: 16/05/2025, ÇT:08/06/2025;639,40;428.069,29
09.06.2025;Ýþyeri no:000000000771359,Tutar : 495 Komisyon : 0,Bloke No : 1396111547, BT: 16/05/2025, ÇT:08/06/2025;495,00;427.429,89
09.06.2025;Ýþyeri no:000000000771359,Tutar : 4398,26 Komisyon : 0,Bloke No : 1396111553, BT: 16/05/2025, ÇT:08/06/2025;4398,26;426.934,89
09.06.2025;Ýþyeri no:000000000771359,Tutar : 7210,54 Komisyon : 0,Bloke No : 1396111552, BT: 16/05/2025, ÇT:08/06/2025;7210,54;422.536,63
09.06.2025;Ýþyeri no:000000000771359,Tutar : 470,9 Komisyon : 0,Bloke No : 1396111550, BT: 16/05/2025, ÇT:08/06/2025;470,90;415.326,09
09.06.2025;Ýþyeri no:000000000771359,Tutar : 1314 Komisyon : 0,Bloke No : 1396111546, BT: 16/05/2025, ÇT:08/06/2025;1314,00;414.855,19
09.06.2025;Ýþyeri no:000000000771359,Tutar : 2876,5 Komisyon : 0,Bloke No : 1396111545, BT: 16/05/2025, ÇT:08/06/2025;2876,50;413.541,19
09.06.2025;Ýþyeri no:000000000771359,Tutar : 1030 Komisyon : 0,Bloke No : 1396111543, BT: 16/05/2025, ÇT:08/06/2025;1030,00;410.664,69
09.06.2025;Ýþyeri no:000000000771359,Tutar : 6149,19 Komisyon : 0,Bloke No : 1396111542, BT: 16/05/2025, ÇT:08/06/2025;6149,19;409.634,69
09.06.2025;Ýþyeri no:000000000771359,Tutar : 787,5 Komisyon : 0,Bloke No : 1396111541, BT: 16/05/2025, ÇT:08/06/2025;787,50;403.485,50
09.06.2025;Ýþyeri no:000000000771359,Tutar : 651,4 Komisyon : 0,Bloke No : 1396111538, BT: 16/05/2025, ÇT:08/06/2025;651,40;402.698,00
08.06.2025;Ýþyeri no:000000000771359,Tutar : 788,2 Komisyon : 0,Bloke No : 1393973977, BT: 15/05/2025, ÇT:07/06/2025;788,20;402.046,60
08.06.2025;Ýþyeri no:000000000771359,Tutar : 852 Komisyon : 0,Bloke No : 1393973975, BT: 15/05/2025, ÇT:07/06/2025;852,00;401.258,40
08.06.2025;Ýþyeri no:000000000771359,Tutar : 30 Komisyon : 0,Bloke No : 1393973973, BT: 15/05/2025, ÇT:07/06/2025;30,00;400.406,40
08.06.2025;Ýþyeri no:000000000771359,Tutar : 751,55 Komisyon : 0,Bloke No : 1393973966, BT: 15/05/2025, ÇT:07/06/2025;751,55;400.376,40
08.06.2025;Ýþyeri no:000000000771359,Tutar : 370 Komisyon : 0,Bloke No : 1393973964, BT: 15/05/2025, ÇT:07/06/2025;370,00;399.624,85
08.06.2025;Ýþyeri no:000000000771359,Tutar : 691 Komisyon : 0,Bloke No : 1393973972, BT: 15/05/2025, ÇT:07/06/2025;691,00;399.254,85
08.06.2025;Ýþyeri no:000000000771359,Tutar : 6264,9 Komisyon : 0,Bloke No : 1393973970, BT: 15/05/2025, ÇT:07/06/2025;6264,90;398.563,85
08.06.2025;Ýþyeri no:000000000771359,Tutar : 1648 Komisyon : 0,Bloke No : 1393973968, BT: 15/05/2025, ÇT:07/06/2025;1648,00;392.298,95
08.06.2025;Ýþyeri no:000000000771359,Tutar : 415,82 Komisyon : 0,Bloke No : 1393973967, BT: 15/05/2025, ÇT:07/06/2025;415,82;390.650,95
08.06.2025;Ýþyeri no:000000000771359,Tutar : 7250,7 Komisyon : 0,Bloke No : 1393973962, BT: 15/05/2025, ÇT:07/06/2025;7250,70;390.235,13
08.06.2025;Ýþyeri no:000000000771359,Tutar : 832,5 Komisyon : 0,Bloke No : 1393973961, BT: 15/05/2025, ÇT:07/06/2025;832,50;382.984,43
08.06.2025;Ýþyeri no:000000000771359,Tutar : 390,6 Komisyon : 0,Bloke No : 1393973960, BT: 15/05/2025, ÇT:07/06/2025;390,60;382.151,93
08.06.2025;Ýþyeri no:000000000771359,Tutar : 5092,3 Komisyon : 0,Bloke No : 1393973958, BT: 15/05/2025, ÇT:07/06/2025;5092,30;381.761,33
08.06.2025;Ýþyeri no:000000000771359,Tutar : 7900 Komisyon : 0,Bloke No : 1393973956, BT: 15/05/2025, ÇT:07/06/2025;7900,00;376.669,03
08.06.2025;Ýþyeri no:000000000771359,Tutar : 1990,4 Komisyon : 0,Bloke No : 1393973954, BT: 15/05/2025, ÇT:07/06/2025;1990,40;368.769,03
08.06.2025;Ýþyeri no:000000000771359,Tutar : 2800 Komisyon : 0,Bloke No : 1393973953, BT: 15/05/2025, ÇT:07/06/2025;2800,00;366.778,63
07.06.2025;Ýþyeri no:000000000771359,Tutar : 1007,4 Komisyon : 0,Bloke No : 1391963335, BT: 14/05/2025, ÇT:06/06/2025;1007,40;363.978,63
07.06.2025;Ýþyeri no:000000000771359,Tutar : 415,5 Komisyon : 0,Bloke No : 1391963333, BT: 14/05/2025, ÇT:06/06/2025;415,50;362.971,23
07.06.2025;Ýþyeri no:000000000771359,Tutar : 500 Komisyon : 0,Bloke No : 1391963331, BT: 14/05/2025, ÇT:06/06/2025;500,00;362.555,73
07.06.2025;Ýþyeri no:000000000771359,Tutar : 164 Komisyon : 0,Bloke No : 1391963325, BT: 14/05/2025, ÇT:06/06/2025;164,00;362.055,73
07.06.2025;Ýþyeri no:000000000771359,Tutar : 848 Komisyon : 0,Bloke No : 1391963323, BT: 14/05/2025, ÇT:06/06/2025;848,00;361.891,73
07.06.2025;Ýþyeri no:000000000771359,Tutar : 492 Komisyon : 0,Bloke No : 1391963322, BT: 14/05/2025, ÇT:06/06/2025;492,00;361.043,73
07.06.2025;Ýþyeri no:000000000771359,Tutar : 3452,8 Komisyon : 0,Bloke No : 1391963330, BT: 14/05/2025, ÇT:06/06/2025;3452,80;360.551,73
