MİZAN;;;;;;
ALANYA ÖZKAN KIRTASİYE MAT.YAY.İNŞ.TİC.LTD.ŞTİ.;;;;;;
18;GELECEK AYLARA AİT GİDERLER VE GELİR TAHAKKUKLARI;;17.276,36;16.760,70;515,66;
180;GELECEK AYLARA AİT GİDERLER;;17.276,36;16.760,70;515,66;
180.01;SİGORTA GİDERLERİ;;17.276,36;16.760,70;515,66;
180.01.01;OCAK AYI SİGORTA GİDERİ;TL;5.586,90;5.586,90;;
180.01.02;ŞUBAT AYI SİGORTA GİDERİ;TL;5.586,90;5.586,90;;
180.01.03;MART AYI SİGORTA GİDERİ;TL;5.586,90;5.586,90;;
180.01.04;NİSAN AYI SİGORTA GİDERİ;TL;515,66;;515,66;
19;DİĞER DÖNEN VARLIKLAR;;1.813.340,22;1.510.935,55;302.404,67;
190;DEVREDEN KATMA DEĞER VERGİSİ;;457.902,01;155.497,34;302.404,67;
190.00;DEVREDEN KDV;TL;457.902,01;155.497,34;302.404,67;
191;İNDİRİLECEK KATMA DEĞER VERGİSİ;;1.355.438,21;1.355.438,21;;
191.108;Yurtiçi Tevkifatsız Alımlar İçin Ödenen KDV;;1.355.183,63;1.355.183,63;;
191.108.01;%1 İndirilecek KDV - Yurtiçi Tevkifatsız Alımlar İçin Ödenen;TL;2.520,65;2.520,65;;
191.108.10;%10 İndirilecek KDV - Yurtiçi Tevkifatsız Alımlar İçin Ödenen;TL;308.915,94;308.915,94;;
191.108.20;%20 İndirilecek KDV - Yurtiçi Tevkifatsız Alımlar İçin Ödenen;TL;1.043.747,04;1.043.747,04;;
191.90;İADE VE İPTALLERE AİT KDV;;254,58;254,58;;
191.90.20;İADE VE İPTALLERE AİT KDV % 20;TL;254,58;254,58;;
2;DURAN VARLIKLAR;;20.488.037,05;4.167.722,49;16.320.314,56;
25;MADDİ DURAN VARLIKLAR;;17.650.575,02;3.400.904,72;14.249.670,30;
252;BİNALAR;;9.943.973,33;;9.943.973,33;
252.101;ŞEKERHANE MAH.254 ADA 197 PARSEL DÜKKAN 1/2 HİSSE;TL;3.740.545,33;;3.740.545,33;
252.102;ŞEKERHANE MAH. 254 ADA 197 PARSEL DÜKKAN 1/2 HİSSE;TL;3.657.112,04;;3.657.112,04;
252.103;ŞEKERHANE 254ADA 187 PARSEL 2 NOLU DÜKKAN;TL;2.546.315,96;;2.546.315,96;
254;TAŞITLAR;;2.761.596,62;;2.761.596,62;
254.05;MONDİAL E-MON CYCLONE 3000 ELEKTRİKLİ BİSİKLET;TL;2.457,63;;2.457,63;
254.06;07 HLE 25 FORD TOURNEO COURIER KOMBI 95 PS TITANIU;TL;537.337,45;;537.337,45;
254.08;07 HKL 25 FORD KAMYONET BBVAN;TL;295.587,90;;295.587,90;
254.10;07 AGC 956 FİAT DOBLO MAXİ 1.3 2014 MODEL;TL;126.380,79;;126.380,79;
254.11;KYMCO AGILITY CARRY 50 MOTORSİKLET;TL;84.445,77;;84.445,77;
254.12;07 AUS 280 PEUGEOT 2021 BOXER;TL;987.538,11;;987.538,11;
254.13;07 ATN 217 FIAT KAMYONET BBVAN;TL;218.220,03;;218.220,03;
254.14;07 BJT 376 PLAKALI FIAT DOBLO MAXİ;TL;509.628,94;;509.628,94;
255;DEMİRBAŞLAR;;4.945.005,07;;4.945.005,07;
255.1907;FENERİUM DEMİRBAŞLAR;;463.894,78;;463.894,78;
255.1907.01;LENOVA BİLGİSAYAR+WİNDOWS ;TL;4.527,13;;4.527,13;
255.1907.02;SINGER STEAM WORKS BUHAR KAZANLI ÜTÜ;TL;3.162,10;;3.162,10;
255.1907.03;ALBA MAKİNA G06 MANUEL TRANSFER PRES MAKİNASI;TL;49.447,67;;49.447,67;
255.1907.04;POLYESTER VİTRİN MANKENİ TAKIM;TL;1.960,00;;1.960,00;
255.1907.05;NCR RP40 POS TERMİNAL+NCR E10 ÜNİTE TAKIMI;TL;21.041,72;;21.041,72;
255.1907.06;BEVEL ELEKTRİK DEKARASYON MALZ.TAKIMI 1;TL;20.488,00;;20.488,00;
255.1907.07;BEVEL ELEKTRİK DEKARASYON MALZ.TAKIMI 2;TL;30.360,00;;30.360,00;
255.1907.08;OTOMATİK KEPENK+VİTRİN KOMPLE;TL;100.320,23;;100.320,23;
255.1907.09;AHŞAP MOBİLYA MALZEMESİ KOMPLE;TL;14.830,51;;14.830,51;
255.1907.10;KAYIT CİHAZI VE EKİPMANLARI;TL;3.209,18;;3.209,18;
255.1907.11;KAMERA SİSTEMİ ;TL;36.611,19;;36.611,19;
255.1907.12;SÜRME CAM;TL;60.813,31;;60.813,31;
255.1907.13;MOBİLYA MALZEMESİ ALSUN;TL;18.050,85;;18.050,85;
255.1907.14;DAIKIN TAVAN TİPİ KLİMA;TL;93.588,11;;93.588,11;
255.1907.15;REEDER CEP TELEFONU;TL;5.484,78;;5.484,78;
255.2015;2015 YILI DEMİRBAŞLARI;;2.666.069,95;;2.666.069,95;
255.2015.01;ALDEMİR TİCARET KLİMA TAKIMI ;TL;134.188,22;;134.188,22;
255.2015.02;7806 D 25000 BTU/H DIŞ ÜNİTE;TL;25.587,01;;25.587,01;
255.2015.03;GÜNISI TAKIMI;TL;1.145,00;;1.145,00;
255.2015.04;HP ML310E GBV2 E3 1220 V3 16GB 2*1TB SATA LFF 350W SERVER;TL;3.194,92;;3.194,92;
255.2015.05;KS İNVERTÖR GÜÇ KAYNAĞI;TL;89.618,21;;89.618,21;
255.2015.07;AYKEM MOBİLYA GRUBU;TL;31.355,93;;31.355,93;
255.2015.08;PCQ715M90E ÇELİK GAZ EMNİYET SİS.MAİN 18 İTCH ;TL;15.875,81;;15.875,81;
255.2015.09;VESTEL 49FA3000 49 124 EKRAN PERF.LED TV;TL;1.106,24;;1.106,24;
255.2015.10;KÜTAHYA YEMEK TAKIMI;TL;932,20;;932,20;
255.2015.11;BOSCH MİKRODALGA+MİKSER SETİ;TL;12.678,34;;12.678,34;
255.2015.12;TEFAL MASTERCHEF GOURMET+TEPSİ+DONDURMACIM;TL;945,58;;945,58;
255.2015.13;PCLAND POSCLASS+KABLOSUZ BARKOD VS;TL;3.690,00;;3.690,00;
255.2015.14;İNSAN ASANSÖRÜ;TL;507.131,84;;507.131,84;
255.2015.15;MS48 İP 4128 SANTRAL;TL;27.481,91;;27.481,91;
255.2015.16;RATIONAL SENSES FIRIN;TL;311.256,01;;311.256,01;
255.2015.17;AYKAR GROUP MUTFAK EKİPMANLARI;TL;230.980,68;;230.980,68;
255.2015.18;TOSHIBA VRF KLİMA SİSTEMİ;TL;536.975,64;;536.975,64;
255.2015.19;NEXTSTAR KAMERA SİSTEMİ;TL;5.337,87;;5.337,87;
255.2015.20;NEXT 4036 LED TV+UYDU SİSTEMİ;TL;1.823,50;;1.823,50;
255.2015.21;WESTA MIXING AMPLİFİER ;TL;1.261,45;;1.261,45;
255.2015.22;MG-2 KON.SİS.ALARM SAN.2 BÖLÜM;TL;1.358,58;;1.358,58;
255.2015.23;NEXT YE-KA1100 ALARM+DEDEKTÖR SET;TL;2.435,53;;2.435,53;
255.2015.24;ASUS 1150P MAINBOARD TK;TL;807,75;;807,75;
255.2015.25;TSC TERMAL RIBONLU BARKOD YAZICI;TL;721,00;;721,00;
255.2015.26;VESTEL 40FA5050 102 EKRAN FULL HD UYDU ALICI;TL;771,44;;771,44;
255.2015.27;SABAŞ B 9470 NMX INOX KOMBİ+FIRIN SETİ;TL;35.912,01;;35.912,01;
255.2015.28;GALERİ KRİSTAL SERVİS EKİPMANLARI;TL;5.543,22;;5.543,22;
255.2015.29;AYRA CEBİLON SU ARITMA CİHAZI;TL;16.501,48;;16.501,48;
255.2015.30;TELEFUNKEN 50XT 7050 SMARD 127 CM LED TV;TL;1.423,73;;1.423,73;
255.2015.31;MDF RAF SİSTEMLERİ;TL;621.562,62;;621.562,62;
255.2015.32;POSCLASS DOKUNMATİK PC TAKIMI;TL;2.364,11;;2.364,11;
255.2015.33;PERGOLE VE TENTE ;TL;9.322,03;;9.322,03;
255.2015.34;JURA IMPRESSA XS9 CLASSIC KAHVE MAKİNESİ;TL;6.059,32;;6.059,32;
255.2015.35;BOSCH SOLO BULAŞIK MAKİNASI;TL;18.720,77;;18.720,77;
255.2016;2016 YILI DEMİRBAŞLARI;;363.973,33;;363.973,33;
255.2016.01;ZEBRA ZXP3 KART YAZICISI;TL;3.017,00;;3.017,00;
255.2016.02;ALSUN AHŞAP RAF SİSTEMİ;TL;9.025,42;;9.025,42;
255.2016.03;ASBÜRO KOLTUK TAKIMLARI;TL;5.669,41;;5.669,41;
255.2016.04;FLEXİ KUTU HARF TABELA;TL;1.059,32;;1.059,32;
255.2016.05;METAL RAF SİSTEMLERİ;TL;123.935,75;;123.935,75;
255.2016.06;ALSUN AHŞAP RAF SİSTEMİ ORTA BANKO;TL;134.626,02;;134.626,02;
255.2016.07;PROFİLO VERİFONE VX 680-E1 MASAÜSTÜ YAZARKASA POS;TL;1.527,78;;1.527,78;
255.2016.08;PROFİLO VERİFONE VX 680-E1 MASAÜSTÜ YAZARKASA POS;TL;1.527,78;;1.527,78;
255.2016.09;TELESTAR TLS-8100 YENİ NESİL YAZARKASA;TL;1.018,52;;1.018,52;
255.2016.10;İSTİF RAFI+TOST MAKİNASI;TL;2.703,42;;2.703,42;
255.2016.12;BOSCH GSNS4VW30N SOLO DONDURUCU;TL;30.674,15;;30.674,15;
255.2016.13;MARKET RAF SİSTEMİ ;TL;48.044,69;;48.044,69;
255.2016.14;VESTEL VENUS 5.0 ALTIN CEP TELEFONU 3 ADET;TL;1.144,07;;1.144,07;
255.2017;2017 YILI DEMİRBAŞLARI;;17.681,23;;17.681,23;
255.2017.01;4K 55UB6300 55 LED TV;TL;2.033,90;;2.033,90;
255.2017.02;STOR PERDE;TL;4.655,98;;4.655,98;
255.2017.03;CEVİZ MASA+ 6 SANDALYE;TL;3.703,70;;3.703,70;
255.2017.04;MIKADO CVZ BERJER 2 ADET;TL;1.435,19;;1.435,19;
255.2017.05;IPHONE 6 32 GB AKILLI TELEFON UZAY GRİ;TL;1.694,07;;1.694,07;
255.2017.06;KITCHEN AID MİKSER;TL;2.033,90;;2.033,90;
255.2017.07;LENOVA IDEAPAD 320/A12 NOTEBOOK;TL;2.124,49;;2.124,49;
255.2018;2018 YILI DEMİRBAŞLARI;;45.846,61;;45.846,61;
255.2018.01;SAMSUNG P580 OCTA 1.6GHZ DİSK CAM AND6.0 SİYAH;TL;931,36;;931,36;
255.2018.02;SHARP MX-M754N FOTOKOPİ MAKİNESİ;TL;42.372,88;;42.372,88;
255.2018.03;TEFAL MASTERCHEF GOURMET PREMİUM ;TL;2.542,37;;2.542,37;
255.2019;2019 YILI DEMİRBAŞLARI;;193.885,21;;193.885,21;
255.2019.01;SANDALYE 50 ADET;TL;14.231,49;;14.231,49;
255.2019.02;BEKO NETFLİX B49L 8860 5S TV+ TOST MAKİNASI;TL;19.750,80;;19.750,80;
255.2019.03;UTAX-P-4531DN YAZICI;TL;1.475,00;;1.475,00;
255.2019.04;ANKASTRE FIRIN BOSCH;TL;12.153,94;;12.153,94;
255.2019.05;BOSCH ANKASTRE MİKRODALGA;TL;10.417,70;;10.417,70;
255.2019.06;KELEBEK MOBİLYA TAKIMI;TL;35.424,31;;35.424,31;
255.2019.07;ASBÜRO MASA KOLTUK TAKIMI;TL;13.644,42;;13.644,42;
255.2019.08;BOSCH GSV29VW31 SOLO DONDURUCU;TL;12.701,20;;12.701,20;
255.2019.09;SEKONİC SR-3500 OPTİK OKUYUCU;TL;8.300,00;;8.300,00;
255.2019.10;PERDE;TL;65.786,35;;65.786,35;
255.2020;2020 YILI DEMİRBAŞLARI;;245.823,14;;245.823,14;
255.2020.01;I PHONE 7 PLUS CEP TELEFONU;TL;3.432,20;;3.432,20;
255.2020.02;SHARP MX-3061N RENKLİ FOTOKOPİ  MAKİNASI ;TL;205.983,33;;205.983,33;
255.2020.03;TOSHİBA 124 EKRAN UYDULU AKILLI TV;TL;20.728,05;;20.728,05;
255.2020.04;DEZENFEKTEN MAKİNESİ;TL;13.894,05;;13.894,05;
255.2020.05;HUA. P SMART 2019 BLACK;TL;1.785,51;;1.785,51;
255.2021;2021 YILI DEMİRBAŞLAR;;324.725,21;;324.725,21;
255.2021.01;SHARP MX-M 316NV FOTOKOPİ MAKİNESİ;TL;75.273,24;;75.273,24;
255.2021.02;AURA SU ARITMA;TL;10.071,60;;10.071,60;
255.2021.03;MDF KAMMAT DÜZ RAF;TL;40.212,27;;40.212,27;
255.2021.04;KAMERA;TL;5.799,50;;5.799,50;
255.2021.05;KAMERA SİSTEMİ;TL;28.555,90;;28.555,90;
255.2021.06;SANDALYE;TL;14.361,01;;14.361,01;
255.2021.07;BİGLİFT SFH - MANUEL İSTİFLEYİCİ;TL;26.443,26;;26.443,26;
255.2021.08;BUZDOLABI;TL;18.306,90;;18.306,90;
255.2021.09;SAMSUNG A12 BLACK 64GB CEP TELEFONU;TL;8.862,83;;8.862,83;
255.2021.10;KULLANILMIŞ 2. EL FOTOKOPİ MAKİNASI;TL;12.001,19;;12.001,19;
255.2021.11;MDF RAF;TL;84.837,51;;84.837,51;
255.2022;2022 YILI DEMİRBAŞLAR;;184.198,82;;184.198,82;
255.2022.01;BULAŞIK MAKİNESİ;TL;29.865,25;;29.865,25;
255.2022.02;SAMSUNG GALAXY A02;TL;8.401,72;;8.401,72;
255.2022.03;DELL MİNİ PC;TL;9.929,24;;9.929,24;
255.2022.04;NAPOLYON SANDALYE;TL;13.542,08;;13.542,08;
255.2022.05;MASTERVHEF BALE KİDS MUTFAK ŞEFİ;TL;9.434,80;;9.434,80;
255.2022.06;EXA CK709 İ3 BİLGİSAYAR;TL;26.894,79;;26.894,79;
255.2022.07;PERDE;TL;7.031,42;;7.031,42;
255.2022.09;KUMAŞ PERDE;TL;7.362,36;;7.362,36;
255.2022.10;PARA SAYMA MAKİNESİ;TL;45.134,19;;45.134,19;
255.2022.11;HUGİN FP- YAZARKASA;TL;26.602,97;;26.602,97;
255.2023;2023 YILI DEMİRBAŞLAR;;135.525,51;;135.525,51;
255.2023.01;THERMOMIX TM6;TL;36.468,48;;36.468,48;
255.2023.02;MİKROTİK WİFİ ROUTER;TL;19.606,71;;19.606,71;
255.2023.03;SAMSUNG GALAXY S21 FE 5G 128 GB AKILLI TELEFON;TL;22.323,03;;22.323,03;
255.2023.04;TAM OTOMATİK KAHVE MAKİNESİ;TL;17.331,62;;17.331,62;
255.2023.05;KAMERA SİSTEMİ;TL;20.947,61;;20.947,61;
255.2023.06;APOLLO TV BOX;TL;11.192,65;;11.192,65;
255.2023.07;BİLGİSAYAR KOLTUĞU;TL;7.655,41;;7.655,41;
255.2024;2024 YILI DEMİRBAŞLAR;;231.069,03;;231.069,03;
255.2024.01;TESTERE MODÜLÜ;TL;11.539,77;;11.539,77;
255.2024.02;AL-709 NF DERİN DONDURUCU;TL;13.917,46;;13.917,46;
255.2024.03;SOLO SOĞUTUCU DONDURUCU KOMBİNASYONU;TL;35.993,44;;35.993,44;
255.2024.04;NOTEBOOK 14 TABLET 20.05.2024;TL;11.811,65;;11.811,65;
255.2024.05;RICHMOND OVAL MASA VE NEW. KOLLU SANDALYE 10.06.2024;TL;23.653,96;;23.653,96;
255.2024.06;ÇALIŞMA KOLTUĞU 7 ADET 12.06.2024;TL;10.260,05;;10.260,05;
255.2024.07;LAMİESS C9028A ELEKTRİKLİ CİLTLEME MAKİNESİ 19.07.2024;TL;12.118,03;;12.118,03;
255.2024.08;MOBİLYA 31.07.2024;TL;49.397,86;;49.397,86;
255.2024.09;MOBİLYA 05.08.2024;TL;30.265,38;;30.265,38;
255.2024.10;FENOTİ 42 FULL HD ANDROID SMART LED TV 04.09.2024;TL;5.544,08;;5.544,08;
255.2024.11;KUVİNGS MEYVE SIKACAĞI 18.11.2024;TL;17.152,35;;17.152,35;
255.2024.12;NOBO COMPACT SERİSİ NUL4T 2000 ISITICI 26.12.2024;TL;9.415,00;;9.415,00;
255.2025;2025 YILI DEMİRBAŞLAR;;50.000,00;;50.000,00;
255.2025.01;MOBİLYA 22.01.2025;TL;36.363,64;;36.363,64;
255.2025.02;TEKLİ KOLTUK 17.01.2025;TL;13.636,36;;13.636,36;
255.37;ŞUBE 9000 BTÜ TOSHİBA KLİMA;TL;12.195,30;;12.195,30;
255.40;MİTACO 1328 FOTOKOPİ CİHAZI;TL;1.000,00;;1.000,00;
255.41;SHARP M-453U FOTOKOPİ MAKİNASI;TL;6.600,00;;6.600,00;
255.49;BOSCH NO FROST DERİN DONDURUCU;TL;1.500,00;;1.500,00;
255.50;CANON MF5940N LAZER YAZICI;TL;1.016,95;;1.016,95;
257;BİRİKMİŞ AMORTİSMANLAR (-);;;3.400.904,72;;3.400.904,72
257.101;ŞEKERHANE MAH. 254 ADA 187 PARSEL DÜKKAN 1/2 HİSSE AMORT.;TL;;388.757,26;;388.757,26
257.102;ŞEKERHANE 254/187 DÜKKAN 1/2 AMORT.;TL;;306.854,52;;306.854,52
257.103;ŞEKERHANE 254ADA 187 PARSEL 2 NOLU DÜKKAN AMORT.;TL;;153.628,97;;153.628,97
257.15;REX ROTARY DSM635MFP FOT.MAK.AMORT.;TL;;350,04;;350,04
257.1907;FENERİUM DEMİRBAŞLAR AMORTİSMANLARI;;;136.857,79;;136.857,79
257.1907.01;LENOVA BİLGİSAYAR+WİNDOWS AMORT.;TL;;1.131,78;;1.131,78
257.1907.02;SINGER STEAM WORKS BUHAR KAZANLI ÜTÜ AMORT.;TL;;660,40;;660,40
257.1907.03;ALBA MAKİNA G06 MANUEL TRANSFER PRES MAKİNASI AMORT.;TL;;12.966,34;;12.966,34
257.1907.04;POLYESTER VİTRİN MANKENİ TAKIM AMORT.;TL;;784,00;;784,00
257.1907.05;NCR RP40 POS TERMİNAL+NCR E10 ÜNİTE TAKIMI AMORT.;TL;;5.260,43;;5.260,43
257.1907.06;BEVEL ELEKTRİK DEKARASYON MALZ.TAKIMI 1 AMORT.;TL;;8.195,20;;8.195,20
257.1907.07;BEVEL ELEKTRİK DEKARASYON MALZ.TAKIMI 2 AMORT.;TL;;12.144,00;;12.144,00
257.1907.08;OTOMATİK KEPENK+VİTRİN KOMPLE AMORTİSMANI;TL;;32.413,32;;32.413,32
257.1907.09;AHŞAP MOBİLYA MALZEMESİ KOMPLE AMORT.;TL;;5.932,22;;5.932,22
257.1907.10;KAYIT CİHAZI VE EKİPMANLARI AMORTİSMANI;TL;;1.283,68;;1.283,68
257.1907.11;KAMERA SİSTEMİ AMORTİSMANI;TL;;11.839,54;;11.839,54
257.1907.12;SÜRME CAM AMORTİSMANI;TL;;12.763,10;;12.763,10
257.1907.13;MOBİLYA MALZEMESİ ALSUN AMORT.;TL;;7.220,33;;7.220,33
257.1907.14;DAIKIN TAVAN TİPİ KLİMA AMORT.;TL;;19.618,23;;19.618,23
257.1907.15;REEDER CEP TELEFONU;TL;;4.645,22;;4.645,22
257.2015;2015 YILI DEMİRBAŞLAR AMORTİSMANI;;;681.232,00;;681.232,00
257.2015.01;ALDEMİR TİCARET KLİMA TAKIMI  AMORT.;TL;;29.638,73;;29.638,73
257.2015.02;7806 D 25000 BTU/H DIŞ ÜNİTE AMORT.;TL;;5.254,85;;5.254,85
257.2015.05;KS İNVERTÖR GÜÇ KAYNAĞI AMORT.;TL;;25.386,52;;25.386,52
257.2015.08;PCQ715M90E ÇELİK GAZ EMNİYET SİS.MAİN 18 İTCH AMORT;TL;;4.497,08;;4.497,08
257.2015.11;BOSCH MİKRODALGA+MİKSER SETİ AMORT;TL;;3.592,69;;3.592,69
257.2015.14;İNSAN ASANSÖRÜ AMORTİSMANI;TL;;143.698,65;;143.698,65
257.2015.15;MS48 İP 4128 SANTRAL AMORT.;TL;;7.790,88;;7.790,88
257.2015.16;RATIONAL SENSES FIRIN AMORT.;TL;;88.235,85;;88.235,85
257.2015.17;AYKAR GROUP MUTFAK EKİPMANLARI AMORT.;TL;;65.479,30;;65.479,30
257.2015.18;TOSHIBA VRF KLİMA SİSTEMİ AMORT.;TL;;110.432,14;;110.432,14
257.2015.22;MG-2 KON.SİS.ALARM SAN.2 BÖLÜM AMORT.;TL;;339,66;;339,66
257.2015.23;NEXT YE-KA1100 ALARM+DEDEKTÖR SET AMORT.;TL;;608,88;;608,88
257.2015.27;SABAŞ B 9470 NMX INOX KOMBİ+FIRIN SETİ;TL;;10.180,07;;10.180,07
257.2015.29;AYRA CEBİLON SU ARITMA CİHAZI AMORT.;TL;;4.675,39;;4.675,39
257.2015.31;MDF RAF SİSTEMLERİ AMORT.;TL;;176.117,15;;176.117,15
257.2015.35;BOSCH SOLO BULAŞIK MAKİNASI AMORT.;TL;;5.304,16;;5.304,16
257.2016;2016 YILI DEMİRBAŞLAR AMORTİSMANI;;;104.636,60;;104.636,60
257.2016.03;ASBÜRO KOLTUK TAKIMLARI AMORT.;TL;;5.963,24;;5.963,24
257.2016.04;FLEXİ KUTU HARF TABELA AMORT.;TL;;302,65;;302,65
257.2016.05;METAL RAF SİSTEMLERİ AMORT;TL;;38.510,41;;38.510,41
257.2016.06;ALSUN AHŞAP RAF SİSTEMİ ORTA BANKO;TL;;41.516,20;;41.516,20
257.2016.12;BOSCH GSNS4VW30N SOLO DONDURUCU AMORT. ;TL;;9.467,23;;9.467,23
257.2016.13;MARKET RAF SİSTEMİ AMORT;TL;;8.876,87;;8.876,87
257.2017;2017 YILI DEMİRBAŞLAR AMORTİSMANI;;;2.365,76;;2.365,76
257.2017.01;4K 55UB6300 55 LED TV AMORT.;TL;;406,78;;406,78
257.2017.02;STOR PERDE;TL;;931,20;;931,20
257.2017.03;CEVİZ MASA+ 6 SANDALYE AMORT;TL;;740,74;;740,74
257.2017.04;MIKADO CVZ BERJER 2 ADET AMORT;TL;;287,04;;287,04
257.2018;2018 YILI DEMİRBAŞLAR AMORTİSMANI;;;17.817,61;;17.817,61
257.2018.01;SAMSUNG P580 OCTA 1.6GHZ DİSK CAM AND6.0 SİYAH AMORT.;TL;;232,84;;232,84
257.2018.02;SHARP MX-M754N FOTOKOPİ MAKİNESİ AMORT.;TL;;16.949,18;;16.949,18
257.2018.03;TEFAL MASTERCHEF GOURMET PREMİUM  AMORT.;TL;;635,59;;635,59
257.2019;2019 YILI DEMİRBAŞLAR AMORTİSMAN9;;;73.801,38;;73.801,38
257.2019.01;SANDALYE 50 ADET AMORT.;TL;;5.499,52;;5.499,52
257.2019.02;BEKO NETFLİX B49L 8860 5S TV+ TOST MAKİNASI AMORT.;TL;;7.633,16;;7.633,16
257.2019.03;UTAX-P-4531DN YAZICI AMORT.;TL;;737,51;;737,51
257.2019.04;ANKASTRE FIRIN BOSCH AMORT.;TL;;3.831,71;;3.831,71
257.2019.05;BOSCH ANKASTRE MİKRODALGA AMORT;TL;;3.284,23;;3.284,23
257.2019.06;KELEBEK MOBİLYA TAKIMI AMORT;TL;;13.787,43;;13.787,43
257.2019.07;ASBÜRO MASA KOLTUK TAKIMI AMORT.;TL;;5.305,12;;5.305,12
257.2019.08;BOSCH GSV29VW31 SOLO DONDURUCU AMORT.;TL;;4.001,16;;4.001,16
257.2019.09;SEKONİC SR-3500 OPTİK OKUYUCU AMORT.;TL;;4.150,00;;4.150,00
257.2019.10;PERDE AMORT.;TL;;25.571,54;;25.571,54
257.2020;2020 YILI DEMİRBAŞLARI AMORTİSMANI;;;140.673,72;;140.673,72
257.2020.01;I PHONE 7 PLUS CEP TELEFONU AMORT.;TL;;2.288,15;;2.288,15
257.2020.02;SHARP MX-3061N RENKLİ FOTOKOPİ  MAKİNASI  AMORT.;TL;;119.646,92;;119.646,92
257.2020.03;TOSHİBA 124 EKRAN UYDULU AKILLI TV;TL;;12.056,78;;12.056,78
257.2020.04;DEZENFEKTEN MAKİNESİ;TL;;5.491,54;;5.491,54
257.2020.05;HUA. P SMART 2019 BLACK;TL;;1.190,33;;1.190,33
257.2021;2021 DEMİRBAŞ YILI AMORTİSMANLARI;;;158.615,27;;158.615,27
257.2021.01;SHARP MX-M 316NV FOTOKOPİ MAKİNESİ AMORT.;TL;;48.130,01;;48.130,01
257.2021.02;AURA SU ARITMA;TL;;6.509,06;;6.509,06
257.2021.03;MDF KAMMAT DÜZ RAF;TL;;13.017,11;;13.017,11
257.2021.04;KAMERA;TL;;3.128,82;;3.128,82
257.2021.05;KAMERA SİSTEMİ;TL;;10.303,69;;10.303,69
257.2021.06;SANDALYE;TL;;9.327,29;;9.327,29
257.2021.07;BİGLİFT SFH - MANUEL İSTİFLEYİCİ;TL;;19.901,16;;19.901,16
257.2021.08;BUZDOLABI;TL;;5.968,82;;5.968,82
257.2021.09;SAMSUNG A12 BLACK 64GB CEP TELEFONU;TL;;6.158,68;;6.158,68
257.2021.10;KULLANILMIŞ 2. EL FOTOKOPİ MAKİNASI  AMORT.;TL;;7.825,71;;7.825,71
257.2021.11;MDF RAF;TL;;28.344,92;;28.344,92
257.2022;2022 DEMİRBAŞ YILI AMORTİSMANLARI;;;105.566,77;;105.566,77
257.2022.01;BULAŞIK MAKİNESİ;TL;;9.184,56;;9.184,56
257.2022.02;SAMSUNG GALAXY A02;TL;;7.948,68;;7.948,68
257.2022.03;DELL MİNİ PC;TL;;7.682,69;;7.682,69
257.2022.04;NAPOLYON SANDALYE;TL;;8.405,05;;8.405,05
257.2022.05;MASTERVHEF BALE KİDS MUTFAK ŞEFİ;TL;;2.927,93;;2.927,93
257.2022.06;EXA CK709 İ3 BİLGİSAYAR;TL;;20.912,66;;20.912,66
257.2022.07;PERDE;TL;;4.373,91;;4.373,91
257.2022.09;KUMAŞ PERDE;TL;;4.109,41;;4.109,41
257.2022.10;PARA SAYMA MAKİNESİ;TL;;25.180,21;;25.180,21
257.2022.11;HUGİN FP- YAZARKASA;TL;;14.841,67;;14.841,67
257.2023;2023 YILI DEMİRBAŞLAR AMORTİSMANI;;;71.786,12;;71.786,12
257.2023.01;THERMOMIX TM6;TL;;20.513,54;;20.513,54
257.2023.02;MİKROTİK WİFİ ROUTER;TL;;8.823,03;;8.823,03
257.2023.03;SAMSUNG GALAXY S21 FE 5G 128 GB AKILLI TELEFON;TL;;16.742,28;;16.742,28
257.2023.04;TAM OTOMATİK KAHVE MAKİNESİ;TL;;7.799,22;;7.799,22
257.2023.05;KAMERA SİSTEMİ;TL;;9.426,40;;9.426,40
257.2023.06;APOLLO TV BOX;TL;;5.036,71;;5.036,71
257.2023.07;BİLGİSAYAR KOLTUĞU;TL;;3.444,94;;3.444,94
257.2024;2024 YILI DEMİRBAŞLAR AMORTİSMANI;;;49.460,06;;49.460,06
257.2024.01;TESTERE MODÜLÜ;TL;;2.404,11;;2.404,11
257.2024.02;AL-709 NF DERİN DONDURUCU;TL;;1.739,67;;1.739,67
257.2024.03;SOLO SOĞUTUCU DONDURUCU KOMBİNASYONU;TL;;4.499,18;;4.499,18
257.2024.04;NOTEBOOK 14 TABLET 20.05.2024;TL;;3.691,15;;3.691,15
257.2024.05;RICHMOND OVAL MASA VE NEW. KOLLU SANDALYE 10.06.2024;TL;;5.913,49;;5.913,49
257.2024.06;ÇALIŞMA KOLTUĞU 7 ADET 12.06.2024;TL;;2.565,02;;2.565,02
257.2024.07;LAMİESS C9028A ELEKTRİKLİ CİLTLEME MAKİNESİ 19.07.2024;TL;;1.514,75;;1.514,75
257.2024.08;MOBİLYA 31.07.2024;TL;;12.349,47;;12.349,47
257.2024.09;MOBİLYA 05.08.2024;TL;;7.566,34;;7.566,34
257.2024.10;FENOTİ 42 FULL HD ANDROID SMART LED TV 04.09.2024;TL;;1.386,03;;1.386,03
257.2024.11;KUVİNGS MEYVE SIKACAĞI 18.11.2024;TL;;5.360,10;;5.360,10
